True_index,Predicted_Sales
627654,9989.42
627657,6550.24
627661,3693.22
627667,6060.28
627672,7508.44
627687,9895.34
627719,4271.68
627723,0.0
627748,10122.08
627760,4197.76
627765,11348.72
627773,7565.12
627774,7397.12
627776,7012.54
627793,7576.8
627796,4725.18
627813,4671.08
627817,0.0
627825,6248.74
627828,4167.24
627840,4761.02
627878,6622.16
627880,5502.4
627882,3750.26
627883,4090.48
627884,4870.62
627889,0.0
627912,6123.94
627918,0.0
627922,4933.58
627930,4808.94
627934,13170.2
627947,8876.32
627951,22871.82
627956,3524.2
627971,4670.08
627973,8246.88
627982,4933.84
627994,2857.36
627998,7551.0
628000,4702.08
628002,4047.72
628015,7700.1
628018,14044.98
628028,4192.2
628080,5357.96
628082,5315.1
628094,10310.52
628099,4662.68
628110,5148.6
628114,5470.48
628116,14320.14
628119,5414.18
628120,5542.64
628124,9834.22
628125,8854.54
628129,0.0
628141,7096.18
628149,4699.04
628168,3229.14
628177,3653.16
628186,6661.08
628216,0.0
628241,7099.84
628245,0.0
628256,5434.88
628302,5397.24
628315,6830.2
628318,6297.24
628323,8185.9
628340,4787.38
628343,10941.0
628346,7202.86
628355,9509.52
628363,8950.12
628388,0.0
628405,0.0
628412,0.0
628422,7946.3
628430,0.0
628437,4696.7
628440,0.0
628442,6285.96
628445,15149.96
628447,6223.28
628456,4299.12
628462,10112.58
628474,5131.02
628479,5581.46
628488,4282.36
628503,6165.5
628508,6190.1
628519,4205.9
628526,5263.8
628536,7595.28
628544,6421.24
628548,7078.68
628552,5904.02
628565,6103.22
628567,6521.36
628573,5132.52
628598,8190.28
628608,4113.6
628616,4287.04
628622,8840.62
628635,4346.46
628643,0.0
628644,9267.1
628648,0.0
628650,5808.84
628658,14827.6
628669,4993.72
628686,12307.52
628708,4059.48
628736,7172.08
628749,6054.58
628753,14934.5
628756,4647.92
628766,0.0
628769,0.0
628772,13972.94
628775,5320.0
628779,0.0
628780,0.0
628788,4902.9
628793,6496.18
628840,5707.88
628850,4076.24
628852,5366.66
628867,12770.66
628877,4893.54
628882,5532.62
628894,5545.36
628899,5266.34
628905,7406.06
628919,5556.72
628941,7373.96
628943,7688.76
628945,4656.98
628948,4803.66
628966,6140.48
628978,0.0
628979,0.0
629002,5605.44
629006,3868.86
629012,4796.06
629021,6644.38
629036,3960.9
629039,11439.92
629041,0.0
629047,5332.56
629049,6654.88
629057,8367.86
629059,7572.68
629068,4381.02
629078,3410.6
629100,11099.8
629103,7745.6
629133,7158.78
629140,0.0
629144,7851.58
629146,8915.24
629154,5883.94
629157,0.0
629200,5751.68
629211,2126.48
629227,14472.38
629233,10306.44
629241,7122.36
629246,5205.94
629253,14786.32
629263,5816.44
629271,8983.9
629284,5559.04
629295,5195.38
629298,10253.8
629310,9166.74
629327,3991.86
629329,0.0
629343,6459.26
629390,6195.1
629399,0.0
629400,6850.8
629401,8016.18
629403,3972.44
629404,8319.2
629408,8600.16
629418,4547.48
629465,7974.76
629468,4788.06
629486,6845.06
629499,0.0
629503,9675.5
629504,0.0
629518,3420.42
629533,4523.46
629534,9652.4
629537,6156.98
629546,6803.0
629550,8072.6
629581,0.0
629585,7394.78
629600,4135.52
629608,7696.12
629615,0.0
629619,1172.42
629622,0.0
629627,0.0
629630,9105.86
629638,18619.54
629641,0.0
629666,5984.72
629670,4503.52
629678,5089.88
629700,4985.14
629702,5660.26
629706,3876.62
629714,7598.48
629729,0.0
629743,6013.2
629745,14422.26
629749,8633.76
629753,4266.58
629756,4314.82
629766,0.0
629780,0.0
629790,4000.2
629826,5094.36
629847,0.0
629862,5149.58
629895,6229.8
629905,12074.44
629941,7816.1
629942,6936.82
629943,0.0
629945,8152.36
629948,7518.58
629952,4384.02
629967,7442.36
629981,4796.98
629982,7063.86
629994,0.0
630003,5389.04
630006,0.0
630007,4498.68
630014,8005.44
630018,0.0
630085,6523.3
630100,8645.16
630104,9793.28
630106,3854.56
630113,12627.24
630116,4179.3
630124,0.0
630128,8525.56
630194,6529.0
630213,4797.42
630245,4260.18
630247,0.0
630251,8325.1
630254,0.0
630262,6562.14
630279,8500.24
630286,5094.78
630288,6271.94
630296,8508.82
630309,4742.2
630339,8615.92
630342,7008.0
630354,5334.42
630355,15312.22
630373,0.0
630375,1962.94
630381,14270.78
630382,7820.42
630383,9374.58
630388,0.0
630392,4646.9
630393,4124.1
630407,6476.12
630415,5820.06
630429,0.0
630430,6418.56
630437,6932.62
630438,3758.66
630454,0.0
630461,0.0
630466,6642.42
630474,7034.26
630493,8891.08
630511,5817.18
630522,2853.68
630530,8883.12
630543,4173.18
630545,0.0
630562,0.0
630564,5137.84
630571,6047.08
630623,5188.42
630639,6360.28
630679,7298.08
630688,5987.46
630690,6550.36
630696,5990.9
630713,8247.46
630727,10407.62
630730,6172.0
630748,0.0
630752,3902.36
630754,2483.16
630758,7157.56
630781,0.0
630788,6371.4
630819,12447.56
630827,7973.42
630862,6926.06
630867,8978.46
630868,5226.68
630869,6239.84
630872,0.0
630879,4666.58
630892,8183.74
630894,5032.46
630899,0.0
630905,5794.8
630915,8005.66
630926,0.0
630930,4319.94
630933,2531.1
630943,7019.08
630944,0.0
630996,14114.76
631003,7001.46
631005,7908.52
631007,8346.06
631013,4895.0
631017,8442.12
631023,5125.82
631029,6985.48
631066,5398.24
631071,0.0
631078,6462.8
631079,0.0
631084,10705.3
631086,7204.74
631088,6146.98
631110,6702.38
631111,6036.88
631120,6577.64
631130,0.0
631141,9359.5
631149,9072.24
631158,7605.9
631174,7173.38
631176,7394.98
631180,7273.7
631185,4700.8
631193,9046.04
631214,8034.92
631221,5844.5
631223,6790.0
631226,7814.78
631258,6144.82
631271,12262.76
631274,12028.02
631282,6327.4
631286,8134.16
631302,6686.32
631306,4642.12
631320,9945.36
631341,7394.24
631343,0.0
631359,8174.46
631371,4356.96
631375,0.0
631394,0.0
631406,5534.98
631414,6369.64
631433,4539.22
631445,0.0
631453,7117.54
631465,9805.48
631466,8175.58
631470,6731.8
631476,6577.28
631481,12227.58
631487,0.0
631500,7494.5
631512,6493.38
631527,3696.38
631529,10940.58
631541,10882.8
631542,12307.98
631547,5195.72
631552,6797.74
631564,0.0
631569,4557.14
631581,6165.78
631589,5781.6
631595,6816.98
631616,6353.42
631621,6604.68
631627,0.0
631636,12759.82
631637,7103.1
631648,0.0
631650,9147.86
631658,0.0
631670,5683.64
631678,6163.56
631682,6004.54
631686,7835.12
631702,12443.8
631712,0.0
631723,4409.66
631729,5480.92
631730,2219.64
631737,6806.0
631762,6332.1
631769,4228.5
631773,12573.96
631782,3788.5
631785,7847.0
631787,5620.28
631800,6277.22
631817,7251.96
631827,6804.56
631828,11737.74
631829,6265.72
631832,0.0
631838,0.0
631854,9348.28
631867,6435.68
631869,5820.72
631896,1570.02
631908,8458.38
631915,4628.64
631916,8638.38
631918,10886.86
631920,5537.22
631941,8197.58
631945,3031.3
631949,12115.06
631955,3248.22
631975,0.0
631992,8997.1
632011,2956.92
632018,6362.34
632020,10298.1
632040,0.0
632042,3756.12
632044,0.0
632069,7165.5
632071,4095.82
632075,6598.34
632077,0.0
632096,5904.66
632098,4424.96
632099,0.0
632103,5639.18
632105,0.0
632127,4631.92
632140,9568.7
632141,3615.7
632142,8358.58
632143,5490.04
632152,0.0
632176,5975.96
632210,10520.18
632214,3033.34
632219,9829.48
632250,8864.02
632255,4226.76
632257,6031.8
632258,7280.98
632269,3459.1
632292,3376.16
632298,4796.72
632299,4859.06
632301,0.0
632304,0.0
632344,0.0
632351,4951.38
632359,8572.12
632371,7709.22
632380,10003.48
632383,6640.68
632410,6594.36
632411,15155.2
632424,6242.96
632436,1938.6
632438,8092.0
632449,6977.58
632457,6671.82
632474,4301.48
632487,5849.8
632493,8041.62
632498,7362.3
632510,4303.48
632520,9560.32
632521,3304.02
632546,9222.56
632560,8140.98
632572,3685.28
632576,6312.3
632584,6441.26
632585,6974.24
632587,7542.96
632590,4377.56
632598,7252.9
632601,0.0
632610,4153.98
632627,7904.28
632638,0.0
632657,5298.74
632687,11565.7
632710,0.0
632723,0.0
632744,0.0
632785,4152.94
632796,0.0
632801,4543.14
632816,5867.62
632822,8443.96
632824,8938.34
632829,4994.9
632834,2765.24
632857,0.0
632858,8719.7
632859,5743.92
632864,5490.94
632872,12665.48
632878,5706.44
632882,11983.28
632930,6024.94
632939,7622.86
632940,6919.94
632948,6777.42
632960,19393.32
632965,18299.76
632968,6684.26
632969,0.0
632971,6679.32
632990,8195.72
633010,0.0
633012,3967.6
633015,6880.56
633019,3935.96
633032,4458.44
633053,7628.18
633059,0.0
633062,4997.94
633079,4435.04
633085,4439.66
633095,4933.92
633107,6152.04
633111,3342.32
633122,2981.08
633145,3949.2
633152,9259.56
633167,7087.78
633171,6226.74
633187,11017.84
633188,18550.26
633194,3547.92
633197,7219.32
633207,6568.34
633209,0.0
633231,9391.64
633235,4376.14
633243,4347.9
633247,5065.38
633257,4708.14
633260,8623.84
633285,6576.26
633291,4935.56
633293,8420.74
633309,6246.34
633319,8479.82
633325,0.0
633333,5385.82
633335,6410.66
633346,3389.58
633350,4844.48
633387,6011.3
633397,6665.76
633400,0.0
633409,7817.34
633410,0.0
633416,8758.72
633420,3724.34
633428,0.0
633431,0.0
633432,5212.88
633437,8362.8
633453,6971.88
633469,7423.96
633477,9081.7
633482,6374.34
633496,4772.22
633497,10015.7
633502,5924.8
633503,6701.72
633506,6576.12
633508,6687.64
633518,0.0
633523,5251.66
633525,6863.08
633530,13790.2
633555,0.0
633557,0.0
633564,4504.6
633577,6300.0
633596,0.0
633598,6385.1
633616,5109.62
633618,3589.0
633627,5318.6
633635,4653.62
633647,0.0
633656,7684.26
633666,6564.02
633676,4741.52
633691,12776.96
633709,10914.1
633724,0.0
633725,5332.2
633739,0.0
633749,0.0
633768,0.0
633774,5960.82
633775,6731.66
633782,8324.4
633783,5826.22
633786,2816.42
633792,10302.08
633795,7478.96
633798,10763.38
633827,9948.68
633833,0.0
633835,6496.94
633839,4040.26
633842,11776.08
633848,4093.68
633851,7968.0
633857,5023.28
633860,6202.66
633869,8793.64
633886,9707.68
633892,4914.1
633895,0.0
633896,5370.18
633899,11929.0
633904,3987.94
633906,3633.12
633907,8286.2
633910,4543.36
633929,10767.06
633932,6023.28
633935,4263.9
633939,6264.42
633949,5241.2
633951,9182.72
634000,9070.54
634018,4458.34
634028,11523.54
634039,6081.12
634046,5218.94
634075,4497.0
634076,5940.4
634078,4900.74
634088,4948.64
634092,5208.28
634108,0.0
634114,0.0
634125,3713.1
634135,0.0
634137,8287.46
634138,5413.16
634147,10295.36
634163,4102.76
634169,0.0
634179,0.0
634191,9268.96
634193,0.0
634197,2772.02
634199,5285.86
634207,5980.3
634211,7199.34
634251,6482.18
634258,6057.9
634264,5247.06
634265,4459.42
634268,5802.58
634276,0.0
634318,9906.32
634347,9602.98
634358,4637.48
634367,0.0
634368,5385.54
634370,15586.56
634388,7176.94
634397,6133.48
634401,7934.08
634404,10297.5
634412,4518.78
634430,0.0
634435,6634.38
634442,5268.68
634443,0.0
634454,5485.96
634467,6692.98
634469,5722.4
634478,5074.54
634483,6057.86
634484,12747.74
634491,3118.26
634511,6843.3
634517,0.0
634524,9491.72
634557,7116.72
634577,2330.94
634584,8444.4
634596,6465.8
634621,4832.92
634624,6323.24
634632,18234.04
634634,6243.94
634636,7329.94
634639,2338.52
634640,3311.58
634642,12906.58
634645,5011.16
634669,4926.98
634680,3772.58
634681,8997.9
634685,4758.78
634702,6118.94
634703,0.0
634709,5611.5
634710,10915.94
634751,2177.4
634752,0.0
634755,0.0
634770,4765.76
634779,5368.28
634794,6068.2
634800,6353.8
634806,0.0
634815,0.0
634820,4850.4
634821,4699.2
634823,4911.0
634824,3931.78
634842,5389.54
634845,6181.7
634848,8795.86
634864,16227.2
634884,5891.52
634889,12172.02
634920,0.0
634935,7454.74
634938,2703.72
634944,7642.84
634955,9164.98
634958,0.0
634960,6171.96
634974,9170.8
635007,11330.56
635020,4927.08
635023,5904.18
635041,4310.64
635047,4525.46
635051,7156.7
635052,5187.66
635060,3241.86
635062,5399.18
635083,9518.22
635087,3462.06
635097,0.0
635099,10053.52
635116,7784.38
635136,5026.26
635152,7801.74
635166,3525.04
635180,0.0
635185,13413.44
635189,4224.56
635197,5881.46
635200,12575.8
635220,10613.6
635224,0.0
635227,8702.58
635238,6887.94
635256,7267.26
635261,6627.36
635267,5054.52
635270,3523.98
635283,5791.76
635299,7316.3
635315,3562.9
635321,0.0
635327,0.0
635341,6272.7
635346,6337.08
635353,13688.48
635377,5841.12
635378,5881.4
635383,0.0
635388,5286.18
635407,6093.54
635432,7042.64
635439,0.0
635445,5163.72
635466,0.0
635468,9604.08
635487,11094.0
635498,7124.52
635520,4546.24
635521,3549.26
635536,14286.56
635543,0.0
635544,8054.2
635568,5358.32
635579,6280.42
635609,11198.68
635627,7058.28
635630,6153.96
635653,13573.56
635655,5722.36
635668,5749.5
635672,7463.06
635677,10553.98
635682,5375.5
635690,0.0
635692,6744.2
635695,2411.9
635705,6838.14
635710,8302.64
635718,20904.96
635733,6353.8
635744,8760.6
635747,5155.5
635763,6336.18
635777,4765.02
635786,12995.72
635795,6377.88
635796,8627.22
635798,5951.02
635799,5069.0
635802,10523.22
635809,20677.56
635811,4265.22
635825,5520.42
635832,7876.52
635840,0.0
635846,0.0
635847,5384.0
635868,4810.02
635872,0.0
635878,5892.64
635883,6689.0
635895,4524.78
635904,0.0
635908,7583.42
635910,7849.62
635922,3652.76
635927,9447.0
635933,7148.92
635939,6251.14
635949,2625.06
635968,12634.04
635969,11951.24
635973,7336.58
635977,6024.1
635983,6419.44
635986,3855.72
635998,6272.32
636009,7843.72
636010,8116.74
636019,9628.78
636024,10215.88
636027,6640.78
636034,7374.94
636036,7894.98
636051,4690.5
636058,6676.0
636066,4395.58
636081,8125.2
636085,6744.76
636088,6773.22
636090,7917.72
636092,4620.54
636103,12885.42
636112,14109.76
636116,5468.94
636125,5931.6
636126,0.0
636128,0.0
636143,3817.76
636146,7599.88
636155,0.0
636170,6484.26
636171,8268.34
636177,4953.6
636180,5833.78
636181,1160.76
636184,0.0
636259,3561.9
636274,0.0
636304,0.0
636326,12443.64
636331,9071.42
636351,10627.48
636361,0.0
636368,0.0
636381,5254.24
636385,6695.18
636404,5197.34
636412,6956.0
636423,8474.3
636431,7649.48
636434,9201.04
636435,6966.32
636446,5325.86
636449,8413.0
636456,6035.04
636458,4616.32
636478,21825.86
636484,6218.56
636485,4301.3
636486,3467.62
636514,0.0
636525,30470.92
636536,7893.98
636542,4252.08
636550,8816.68
636556,5736.52
636559,3684.68
636567,6926.62
636570,4313.48
636572,6879.72
636575,0.0
636585,10795.4
636591,0.0
636604,3575.02
636628,4590.62
636630,8554.78
636641,9537.76
636644,8712.88
636686,0.0
636699,11918.18
636720,0.0
636736,7011.82
636756,3912.66
636760,5376.86
636764,4345.34
636766,9917.44
636768,0.0
636770,5235.22
636771,12252.58
636786,0.0
636798,4022.3
636801,7057.42
636802,0.0
636820,8064.8
636824,16163.64
636826,8139.8
636856,0.0
636876,2341.04
636878,10533.78
636883,4953.62
636890,6151.96
636898,8685.54
636911,4605.74
636916,4555.9
636920,7989.86
636921,4466.38
636929,0.0
636948,6979.96
636958,4257.16
636982,5590.86
636992,4783.82
637010,5605.26
637018,8709.82
637026,8718.66
637027,0.0
637030,9061.06
637038,5425.36
637046,4321.4
637052,3861.82
637057,9878.18
637070,6526.66
637092,867.26
637104,8185.88
637110,5976.58
637124,8324.74
637126,11504.16
637127,16902.04
637130,0.0
637134,7227.9
637145,5193.1
637147,0.0
637151,6390.32
637167,0.0
637172,0.0
637177,7867.08
637209,0.0
637211,5313.4
637214,6127.48
637224,10796.52
637225,0.0
637229,0.0
637233,5162.58
637235,2797.86
637253,5400.36
637254,0.0
637258,3665.46
637268,0.0
637271,4246.56
637272,5289.96
637285,7978.64
637287,10842.94
637289,5629.96
637297,4999.84
637315,8358.74
637319,7525.74
637345,6908.24
637354,6987.82
637359,2689.34
637360,4878.48
637363,0.0
637378,8921.38
637379,5328.66
637391,5909.18
637404,2675.66
637417,8348.8
637425,9209.16
637442,6777.56
637447,5529.04
637454,0.0
637460,0.0
637464,4674.06
637467,17803.9
637484,2606.92
637489,5457.68
637492,10158.22
637534,7230.7
637539,2739.44
637551,5221.76
637590,5066.64
637592,0.0
637593,0.0
637603,8127.96
637606,5863.34
637614,7465.36
637620,5382.86
637645,6590.48
637660,7443.28
637678,0.0
637683,4985.32
637695,6446.74
637703,7792.66
637706,17462.62
637721,0.0
637733,7785.62
637740,10295.4
637749,3484.36
637752,8072.56
637775,4117.64
637783,0.0
637789,4074.92
637794,3352.04
637811,5202.16
637813,6274.04
637816,3884.94
637821,6791.4
637844,7239.88
637847,7219.62
637854,5115.94
637856,4975.08
637857,4692.96
637862,7512.82
637867,5634.38
637889,7522.68
637890,6162.4
637894,4620.2
637904,2927.58
637910,3555.9
637911,8581.6
637918,6680.9
637927,3076.58
637931,5946.54
637932,9501.08
637942,3298.04
637943,4180.18
637945,11788.16
637958,12870.12
637959,10905.22
637975,5778.48
637983,2313.5
637998,7091.84
638012,3370.36
638024,13868.76
638034,8894.78
638053,0.0
638074,10516.9
638083,0.0
638088,4330.16
638089,6210.7
638091,7348.8
638093,12139.8
638135,8251.96
638137,4591.46
638153,8390.76
638154,7112.14
638175,0.0
638178,0.0
638181,3233.86
638182,0.0
638184,7961.66
638206,9284.76
638234,5739.24
638241,4896.3
638247,0.0
638249,4339.58
638254,6242.34
638259,0.0
638264,5274.58
638278,6072.5
638283,11734.68
638285,8972.98
638300,6375.38
638307,3929.12
638341,8466.58
638353,5873.58
638365,3563.28
638374,6154.4
638386,4739.22
638410,4583.04
638426,6809.58
638435,9753.7
638439,8322.72
638443,8490.22
638457,0.0
638459,0.0
638472,7700.6
638481,8078.88
638499,6430.24
638503,5626.28
638505,6058.24
638509,6065.58
638524,6756.94
638533,6132.74
638538,0.0
638544,0.0
638552,7859.7
638567,8152.3
638577,6211.3
638594,5868.96
638597,7514.02
638603,7495.24
638605,4950.9
638606,4095.12
638615,9987.76
638623,5634.36
638646,0.0
638648,6050.42
638665,13293.82
638669,0.0
638679,7032.46
638689,4789.12
638693,5106.74
638706,6709.14
638710,11045.38
638714,11941.88
638737,0.0
638756,5334.6
638757,5269.08
638768,7407.84
638772,4525.88
638773,6535.64
638795,5990.52
638799,7814.9
638812,4011.22
638815,7784.5
638823,0.0
638829,11055.58
638851,8173.98
638928,5368.54
638946,2731.46
638948,6042.68
638964,0.0
638971,5499.88
638972,5879.4
638985,8179.2
639029,8383.66
639039,12787.88
639042,5677.14
639053,13238.1
639076,2360.7
639079,11106.52
639089,0.0
639091,5793.18
639098,3632.58
639118,18475.98
639120,0.0
639121,5629.3
639177,5366.52
639193,6064.34
639215,0.0
639224,4844.56
639233,4796.84
639240,7536.68
639241,5718.88
639253,11916.28
639256,10449.18
639262,7400.58
639272,7028.9
639276,5862.68
639284,6434.7
639313,0.0
639323,3694.66
639335,0.0
639352,0.0
639360,5950.66
639400,8174.5
639401,2441.58
639420,4320.6
639435,9634.68
639448,2774.54
639450,7014.48
639457,3442.4
639477,4339.0
639486,6001.02
639488,0.0
639516,5016.9
639522,4801.14
639528,0.0
639543,6858.68
639564,0.0
639583,6166.28
639585,0.0
639589,6044.76
639601,7607.54
639607,10771.44
639624,6323.88
639648,4063.16
639664,7863.9
639668,12269.48
639714,7541.34
639742,9127.66
639745,6544.86
639755,6478.52
639769,4727.9
639784,10830.3
639793,7628.8
639812,5248.28
639814,5100.26
639818,3513.2
639824,8352.0
639826,3473.32
639872,8341.56
639884,3438.96
639905,0.0
639907,4117.48
639913,6918.48
639914,10139.14
639934,3530.42
639940,3423.28
639948,9992.9
639954,2664.04
639959,2532.76
639963,3780.0
639974,9005.8
639987,4827.66
639989,4558.94
640002,11826.4
640016,7024.6
640028,2906.88
640056,5776.42
640057,4894.08
640070,11699.3
640083,10853.22
640100,5554.06
640107,8654.88
640114,8689.34
640122,6333.02
640133,4772.1
640157,7795.52
640175,8516.04
640179,9948.86
640192,6896.46
640195,0.0
640218,0.0
640222,0.0
640227,7021.52
640234,6059.34
640241,5953.98
640256,8018.84
640282,7919.28
640287,0.0
640295,0.0
640303,0.0
640304,7107.62
640313,0.0
640322,9011.08
640349,5929.24
640358,4129.02
640426,0.0
640427,8298.04
640437,8064.02
640449,6561.72
640469,3830.86
640489,10363.28
640492,5619.52
640498,6065.44
640501,5766.56
640502,4954.2
640512,6616.3
640514,0.0
640534,6296.34
640542,4949.2
640551,0.0
640556,5940.14
640567,14455.34
640578,3779.0
640580,9314.18
640596,7299.98
640601,0.0
640606,5469.22
640629,5875.4
640634,4278.66
640645,9879.78
640673,0.0
640684,9815.4
640686,7381.08
640711,8755.6
640735,5769.96
640736,6692.64
640738,4299.2
640743,0.0
640756,6077.0
640763,6923.74
640765,10314.94
640775,4602.98
640776,7302.58
640777,5204.82
640783,4552.36
640794,0.0
640800,7614.92
640810,4880.84
640825,3680.96
640826,5342.84
640840,8034.38
640845,5467.3
640850,8614.6
640852,17431.34
640874,5806.94
640876,6958.46
640884,7311.34
640889,3975.9
640890,7507.5
640895,8637.0
640899,5791.36
640937,6122.06
640942,3462.62
640943,5854.98
640944,13278.44
640946,3599.72
640954,0.0
640968,0.0
640978,8342.02
640982,7373.28
640987,5682.88
641011,6288.92
641016,0.0
641021,4183.54
641028,3970.66
641031,5723.52
641037,2744.34
641038,6630.22
641050,11810.02
641059,11100.28
641065,6921.84
641077,8418.5
641078,5450.68
641080,7504.3
641112,9669.6
641120,7296.8
641127,6410.96
641134,4236.68
641149,4689.38
641160,0.0
641180,9301.82
641194,0.0
641210,6604.18
641222,27086.96
641227,0.0
641239,0.0
641255,5222.06
641256,14102.2
641261,4873.88
641266,4520.2
641277,0.0
641282,7842.4
641289,11393.16
641332,0.0
641365,0.0
641403,8674.48
641419,2069.94
641433,3560.72
641465,4086.6
641475,11672.16
641480,2722.3
641482,16001.56
641496,11294.42
641499,2717.9
641509,5271.58
641512,3000.18
641538,3760.44
641541,5376.58
641548,10020.76
641550,6893.44
641578,0.0
641591,6426.96
641604,9331.2
641610,6220.34
641633,4465.9
641674,4931.12
641676,0.0
641682,9172.36
641685,9050.04
641691,3849.72
641698,7920.98
641713,8643.66
641724,9463.16
641749,5091.74
641756,3902.86
641766,7765.66
641774,6215.38
641782,7089.96
641789,6448.98
641796,4706.46
641800,5502.56
641823,9995.74
641826,4654.94
641837,5044.2
641854,4076.98
641868,6182.32
641883,6263.74
641886,9076.18
641890,4211.56
641893,6063.1
641916,6891.78
641918,7985.76
641928,4822.56
641930,7616.08
641948,4901.36
641952,10617.44
641954,4687.76
641965,3884.3
641970,6270.16
641972,8483.58
641976,0.0
641994,4045.1
642004,7901.26
642023,5514.82
642031,6728.9
642036,4169.74
642041,4368.62
642044,9602.78
642056,5767.48
642062,10609.62
642069,8301.5
642074,5157.2
642083,4257.9
642089,8231.58
642110,5554.16
642112,4249.7
642114,0.0
642128,5900.16
642138,4803.38
642142,4896.42
642147,13268.54
642153,0.0
642162,4710.88
642167,0.0
642168,7292.6
642170,7894.76
642171,6037.26
642205,0.0
642213,6667.02
642214,13482.34
642218,13082.48
642223,8549.64
642226,5042.1
642230,4155.04
642233,11464.0
642237,4033.78
642241,0.0
642245,6365.3
642252,4716.36
642280,5642.58
642293,0.0
642298,5678.5
642301,0.0
642319,4588.26
642345,8884.44
642346,7317.56
642355,6244.86
642357,5401.14
642359,0.0
642360,0.0
642389,11878.82
642391,9148.18
642407,0.0
642412,5924.12
642415,0.0
642430,7258.98
642442,7927.3
642444,15416.12
642479,7596.4
642481,4535.82
642501,5862.88
642511,11408.84
642512,7024.52
642517,0.0
642519,15595.9
642520,4818.84
642533,7264.42
642535,0.0
642545,4763.8
642547,0.0
642556,6242.94
642564,5518.52
642581,0.0
642586,7895.12
642593,2663.98
642616,4386.62
642626,4782.52
642629,8923.0
642631,4956.5
642637,0.0
642650,10138.54
642652,5982.44
642664,9113.42
642666,8791.32
642669,0.0
642671,8101.6
642698,0.0
642706,2838.64
642720,5484.88
642721,6478.78
642726,4484.4
642740,4873.64
642744,0.0
642755,0.0
642779,4692.1
642796,9780.24
642812,0.0
642823,3343.6
642829,5005.1
642834,4936.68
642847,5128.76
642854,9149.46
642862,4347.48
642869,5793.9
642878,6203.58
642880,0.0
642881,7190.62
642882,4595.78
642894,4614.78
642895,9974.68
642898,2902.86
642908,7958.54
642918,4725.58
642921,5434.24
642942,7894.32
642951,3948.62
642957,5776.72
642967,3009.62
642972,3874.74
642993,4649.28
642996,8658.3
642999,5692.02
643007,0.0
643011,5786.34
643012,0.0
643054,6277.22
643057,0.0
643063,4697.72
643067,12180.68
643075,7525.96
643091,7414.42
643100,0.0
643101,9083.94
643105,7585.72
643117,5967.14
643123,10654.06
643135,7710.84
643144,10645.76
643149,4680.18
643153,8558.86
643156,8669.06
643165,0.0
643178,3813.1
643181,0.0
643192,3802.1
643197,0.0
643213,2001.58
643227,4253.46
643231,5215.52
643234,2287.42
643239,2737.7
643249,17567.14
643250,7070.54
643261,6409.4
643262,15356.18
643279,3483.92
643281,3516.08
643288,0.0
643291,0.0
643297,10986.74
643301,5888.74
643312,5849.36
643316,0.0
643317,7624.12
643323,0.0
643327,9344.28
643339,5975.28
643342,12818.06
643353,6281.78
643355,5304.6
643381,0.0
643398,7703.16
643456,4689.6
643457,6993.3
643463,6795.14
643464,7649.82
643465,2904.26
643477,6360.34
643479,6574.06
643480,0.0
643490,6333.84
643515,7179.68
643526,8485.64
643528,8836.36
643543,9628.66
643578,6982.54
643579,6311.62
643581,9351.24
643625,8184.14
643626,4642.74
643641,4534.32
643644,4840.12
643658,3920.5
643660,4966.84
643661,8258.68
643663,9384.6
643665,0.0
643685,4015.02
643693,4715.42
643703,10817.78
643709,7930.42
643718,7526.3
643741,7011.24
643750,9749.98
643758,6787.38
643771,9093.22
643776,5711.36
643786,8787.9
643788,10197.08
643804,0.0
643806,0.0
643814,4412.34
643815,4695.88
643865,4493.52
643890,4894.16
643896,3291.78
643902,14952.08
643906,4680.54
643917,5939.78
643939,6465.16
643963,6374.16
643966,0.0
643967,10875.32
643973,6920.68
643976,14154.46
643986,4838.8
643997,7885.96
644024,8638.86
644048,6832.54
644068,3037.88
644079,8484.46
644090,8525.6
644101,4093.48
644105,5688.3
644116,3542.32
644118,6916.28
644128,6391.26
644133,14189.02
644138,7443.88
644143,6522.42
644153,7844.38
644168,8873.24
644190,5462.44
644191,5263.18
644196,6558.94
644199,14590.34
644201,11097.58
644215,7446.24
644224,4874.4
644227,0.0
644234,11353.18
644242,5299.24
644250,5257.56
644254,4991.46
644266,4229.7
644286,4398.78
644293,4095.02
644301,17868.84
644306,4858.5
644316,0.0
644319,0.0
644323,2492.14
644327,3972.76
644334,0.0
644339,5905.92
644344,4303.42
644357,8494.08
644359,0.0
644377,5778.76
644379,0.0
644387,0.0
644395,3628.92
644405,9492.48
644412,7260.62
644430,7227.84
644434,3954.52
644456,3638.28
644482,5074.02
644490,7850.74
644513,3483.28
644516,7823.96
644520,7770.34
644532,4969.66
644539,9738.56
644549,6644.52
644556,3803.12
644598,3845.66
644624,6078.44
644642,4731.68
644653,5314.32
644657,6779.1
644689,0.0
644695,4130.12
644696,8892.54
644704,6367.44
644717,6378.04
644720,8037.06
644721,2852.94
644732,6976.94
644775,7692.04
644780,0.0
644781,5971.9
644794,6368.84
644805,3175.42
644810,9241.58
644822,6163.82
644843,6815.46
644862,7276.74
644863,9898.7
644866,5260.5
644867,5379.22
644875,3006.72
644895,3885.26
644913,5511.14
644925,10800.38
644941,6643.6
644946,9178.34
644963,6277.28
644971,7652.3
