True_index,Predicted_Sales
282205,0.0
282231,0.0
282233,4131.0
282234,4054.72
282257,2213.1
282265,6759.86
282274,7325.0
282309,6336.24
282316,4563.92
282333,9151.2
282351,8665.12
282365,0.0
282366,2202.84
282372,3268.14
282380,9507.32
282404,9189.06
282413,2367.02
282418,0.0
282423,0.0
282424,0.0
282446,6749.82
282448,0.0
282450,4439.68
282454,5389.16
282465,2121.98
282484,6968.26
282492,2246.44
282495,6313.34
282508,0.0
282536,5504.84
282537,4703.04
282542,11010.2
282550,2838.08
282552,9273.34
282586,7940.84
282603,5417.94
282607,1964.8
282620,9494.8
282637,8559.84
282660,9008.78
282668,0.0
282685,6908.22
282687,6627.1
282692,4188.34
282708,9699.0
282720,5678.22
282737,1485.6
282739,6050.78
282781,7547.46
282803,5217.34
282823,2533.04
282828,2335.86
282832,2898.92
282833,4903.72
282835,9399.48
282849,2568.48
282854,0.0
282863,2791.68
282871,3510.82
282879,6408.56
282927,0.0
282932,11404.92
282935,0.0
282943,2557.16
282954,9041.7
282981,2105.78
282987,6736.86
282993,0.0
283001,2703.86
283032,2529.88
283050,2470.96
283062,0.0
283063,10085.42
283065,3042.24
283066,0.0
283068,0.0
283081,2620.12
283093,5467.88
283096,2324.94
283103,5290.96
283104,7566.02
283109,6203.8
283112,2453.6
283113,2669.88
283131,8718.34
283135,2914.84
283156,8099.86
283159,0.0
283174,3444.22
283178,1885.24
283187,3142.9
283193,5107.54
283217,3397.9
283222,7923.32
283269,2949.22
283270,2158.0
283271,6784.9
283282,7595.22
283287,1824.42
283298,5789.82
283301,7094.32
283318,3413.58
283328,7497.98
283371,5176.46
283403,8695.2
283421,5278.54
283460,8841.78
283468,5497.38
283472,7552.58
283473,3571.32
283481,2783.38
283488,4025.02
283489,0.0
283494,6399.14
283496,6455.1
283498,4747.96
283507,0.0
283537,2332.22
283547,6827.18
283551,8164.82
283564,6186.42
283569,9324.92
283575,2233.66
283582,8911.1
283588,7539.96
283590,2539.88
283593,4488.76
283594,3256.62
283597,2817.68
283598,0.0
283610,5364.04
283625,2392.64
283629,2293.62
283640,6494.92
283647,2428.36
283661,2658.06
283664,2968.54
283668,0.0
283672,4037.82
283687,3469.96
283699,3142.82
283708,6312.34
283721,8437.02
283744,2581.94
283750,0.0
283761,4861.22
283775,5131.4
283796,6814.62
283817,3649.68
283826,4315.72
283833,2402.9
283838,2245.98
283843,9878.06
283889,0.0
283895,5697.5
283926,3361.48
283930,2294.1
283946,7388.5
283957,5532.0
283994,3078.34
283998,9440.82
284001,6899.94
284008,7828.4
284011,5545.68
284022,4225.1
284026,2630.22
284046,8370.98
284057,1891.6
284093,3259.96
284097,5244.64
284106,0.0
284112,6548.52
284115,2105.54
284140,0.0
284152,7501.3
284177,0.0
284188,4933.72
284198,7189.1
284208,0.0
284267,6346.68
284312,6048.98
284314,4223.38
284317,9401.38
284321,6251.08
284326,8227.5
284335,3744.42
284337,5718.48
284339,6147.52
284349,6643.7
284352,9940.92
284358,3749.56
284362,7971.58
284364,3580.64
284367,3665.48
284374,3885.76
284395,6380.08
284404,1883.88
284434,8868.12
284453,3528.88
284462,9825.2
284465,2458.62
284473,6161.76
284490,7665.36
284492,0.0
284496,1939.98
284500,8089.74
284501,0.0
284510,3457.6
284528,7137.72
284543,0.0
284611,5983.26
284618,2248.72
284631,2431.22
284633,0.0
284654,8166.68
284667,0.0
284680,0.0
284691,0.0
284697,0.0
284710,7113.26
284729,8565.86
284731,0.0
284733,5192.84
284745,9095.08
284748,0.0
284750,6871.1
284757,0.0
284765,9942.8
284766,6225.06
284772,1932.72
284775,2287.14
284778,0.0
284785,3646.28
284803,9131.14
284809,3910.0
284811,7579.44
284813,8052.44
284814,4147.72
284820,4404.46
284825,2426.38
284831,0.0
284835,0.0
284862,5957.46
284877,2692.84
284887,7375.34
284898,8326.28
284902,0.0
284920,8917.6
284925,7194.98
284933,3756.38
284940,3729.06
284948,2932.72
284953,4915.52
284956,7866.48
284969,3810.5
284972,4170.96
284976,0.0
284979,8109.12
284984,3818.5
284993,8043.24
285005,9729.22
285016,9292.22
285023,7146.24
285037,2609.28
285046,0.0
285051,0.0
285075,9663.0
285076,0.0
285087,0.0
285112,3318.68
285128,0.0
285134,8248.3
285145,0.0
285154,4733.8
285192,5656.8
285200,2104.24
285202,4247.18
285203,6826.42
285220,8589.42
285224,6904.88
285250,4555.06
285253,0.0
285262,9550.68
285268,2303.72
285270,2206.94
285271,9671.7
285272,6311.48
285289,2108.7
285290,2866.3
285296,2020.38
285302,4590.72
285305,2823.0
285323,4351.1
285339,4789.86
285348,3413.26
285358,0.0
285374,3450.3
285378,2432.84
285388,9895.7
285399,2069.38
285400,6016.78
285415,0.0
285419,2556.78
285429,0.0
285442,2114.72
285466,3584.24
285470,4702.2
285477,27822.92
285478,3312.78
285479,4399.5
285480,6442.18
285496,2727.68
285510,2135.44
285522,6739.6
285530,0.0
285565,9432.72
285577,4755.5
285599,0.0
285604,5425.54
285612,8405.16
285613,2378.62
285614,5042.3
285615,7443.3
285618,2253.12
285632,6435.68
285638,8845.32
285642,8429.4
285643,6183.6
285670,8473.1
285694,0.0
285702,9646.86
285706,4389.8
285727,9423.16
285737,9489.0
285753,6924.42
285773,1468.84
285775,4232.76
285803,4812.16
285810,1508.74
285816,6126.06
285821,2829.98
285827,3295.42
285828,8187.6
285863,2080.9
285874,2230.28
285903,3573.72
285904,0.0
285909,6243.28
285922,2253.7
285923,3919.46
285924,2940.06
285939,1450.38
285947,0.0
286010,5572.94
286014,0.0
286023,5908.82
286043,1977.2
286061,7039.44
286075,2299.8
286076,6831.98
286099,3939.86
286106,8223.48
286107,2515.8
286124,2226.8
286132,5854.72
286144,5183.32
286150,0.0
286151,3724.9
286183,2176.24
286186,8596.14
286217,8180.26
286219,6872.86
286227,2296.02
286231,6873.3
286237,5815.58
286246,4254.86
286250,8381.64
286253,2437.84
286257,2774.78
286261,0.0
286263,2245.12
286287,4624.8
286306,4748.64
286326,0.0
286347,6461.98
286348,6168.0
286349,3791.12
286351,4186.42
286367,2877.72
286368,6018.56
286371,0.0
286394,8008.04
286416,9896.64
286426,9231.84
286428,4206.94
286437,8907.82
286441,2562.94
286459,0.0
286480,9569.62
286489,7842.36
286491,0.0
286494,4893.1
286497,5463.26
286501,2596.6
286502,6080.32
286514,8338.24
286525,6529.38
286543,3142.34
286547,4243.68
286548,0.0
286556,8917.0
286580,6002.3
286603,1441.8
286620,7104.74
286633,3722.42
286640,7844.34
286649,1581.68
286663,3630.36
286680,2756.62
286684,4347.24
286686,0.0
286701,5902.06
286706,6567.4
286707,3569.84
286717,4483.92
286725,5669.34
286726,5415.94
286731,7428.68
286732,6637.88
286738,3290.46
286740,4597.6
286746,5168.44
286752,1428.54
286763,5306.76
286764,6295.68
286767,3814.48
286771,2334.92
286781,2913.9
286784,0.0
286787,2147.02
286793,2385.98
286808,3215.28
286817,8908.06
286836,2478.5
286842,4880.7
286850,8042.5
286851,2157.52
286854,6514.52
286868,8631.04
286879,4773.22
286882,9297.0
286895,0.0
286946,2138.96
286951,1796.34
286953,8163.36
286956,2808.1
286978,0.0
286994,6281.56
287015,7912.96
287032,4881.44
287035,5447.24
287042,2179.48
287048,0.0
287054,0.0
287055,2211.98
287071,9857.14
287077,4120.56
287078,4075.4
287085,8255.14
287103,4791.16
287105,5014.32
287115,4253.44
287128,5721.5
287145,7755.0
287160,3979.44
287176,8829.68
287188,4339.14
287191,8483.44
287202,5092.38
287217,0.0
287223,8400.46
287229,2460.42
287233,7835.94
287241,2667.08
287246,4572.3
287260,3895.22
287270,10845.54
287273,5557.24
287295,6805.98
287300,4630.5
287306,5000.44
287315,9000.42
287359,8948.96
287362,3201.16
287387,0.0
287396,8386.46
287402,0.0
287414,2458.1
287426,8050.42
287429,8013.66
287435,8016.86
287440,6648.2
287464,2289.4
287471,4181.6
287496,2433.1
287519,5541.12
287520,0.0
287521,4036.92
287544,7250.2
287550,0.0
287562,0.0
287569,0.0
287578,5604.3
287607,7064.02
287618,4011.68
287654,8225.54
287656,2893.9
287675,2318.96
287682,1443.44
287695,1868.98
287711,5846.66
287717,0.0
287731,0.0
287748,3724.84
287749,3323.76
287775,6412.22
287798,10117.84
287800,8923.04
287805,0.0
287841,8744.38
287852,5966.24
287857,0.0
287877,5336.46
287881,0.0
287882,8436.7
287888,2369.2
287897,0.0
287905,7987.62
287921,7377.52
287925,7417.52
287926,6879.24
287928,9463.7
287935,2127.34
287940,0.0
287953,3527.54
287959,3678.52
287962,4678.3
287973,8590.8
287981,2158.82
287986,0.0
288006,2603.7
288023,3580.0
288038,3559.66
288066,9390.88
288080,5040.9
288084,13715.26
288086,0.0
288131,2005.64
288166,6210.02
288167,0.0
288181,4287.74
288190,1762.68
288201,9629.94
288209,9031.0
288214,6421.7
288224,6205.4
288232,0.0
288235,5115.06
288241,2522.56
288253,0.0
288257,4875.3
288263,2417.22
288264,9694.8
288278,9400.66
288281,7730.88
288300,8372.22
288306,7324.56
288316,4540.2
288324,9629.08
288326,8519.52
288344,5449.84
288345,9898.84
288346,7226.1
288358,7816.82
288407,0.0
288418,8292.98
288419,3687.06
288425,8293.22
288445,3298.54
288458,0.0
288459,9301.12
288460,0.0
288464,0.0
288478,5335.74
288483,0.0
288497,3923.04
288511,9493.54
288527,4008.16
288529,5140.44
288534,3519.04
288542,8016.22
288555,2181.3
288559,3148.12
288597,9543.48
288598,0.0
288599,2769.1
288603,2332.46
288605,0.0
288613,9293.6
288641,2319.76
288645,2124.38
288657,6073.14
288661,7315.7
288666,9183.94
288670,9180.46
288684,3931.76
288718,0.0
288724,4073.56
288728,5813.14
288734,4878.5
288758,9871.62
288762,2769.66
288786,7228.4
288787,0.0
288801,0.0
288803,0.0
288817,0.0
288820,5846.74
288844,8572.12
288852,0.0
288855,6057.76
288862,8175.44
288865,0.0
288872,5897.24
288882,8274.18
288902,0.0
288904,9661.88
288920,6467.3
288923,0.0
288924,3181.24
288927,5591.46
288936,7195.52
288939,0.0
288949,6073.56
288957,0.0
288963,7366.08
288972,3410.12
288981,4313.66
288992,0.0
288994,0.0
288995,7871.28
289000,5158.36
289021,4835.66
289022,9319.94
289023,6860.42
289024,3562.44
289035,6458.0
289046,2425.02
289071,6807.16
289116,8325.42
289121,2295.82
289130,2993.34
289132,3183.98
289134,6336.34
289139,4328.36
289142,12961.06
289156,1429.4
289166,5164.84
289167,3716.44
289173,9895.14
289178,2167.48
289196,0.0
289197,8196.52
289202,5336.14
289207,6777.48
289208,3078.64
289214,0.0
289221,3000.64
289238,1887.22
289252,8491.74
289268,2445.56
289304,5226.44
289311,8361.16
289321,0.0
289327,4363.86
289328,6578.08
289353,5781.7
289360,1857.04
289372,2028.72
289378,4029.0
289390,2399.3
289396,7732.46
289398,6060.78
289399,9442.74
289427,5651.98
289430,5957.26
289437,2485.76
289449,2841.48
289461,9985.9
289481,0.0
289508,1431.34
289514,2915.88
289537,3943.76
289541,3337.04
289549,1869.9
289565,0.0
289568,5066.96
289570,2883.16
289576,2620.24
289577,0.0
289578,0.0
289584,7792.12
289585,9721.98
289592,6142.9
289609,2336.0
289615,0.0
289621,1866.54
289628,2070.74
289636,0.0
289649,5385.54
289658,2503.1
289663,2003.66
289676,2132.58
289678,0.0
289700,0.0
289710,7468.5
289713,2768.86
289734,2781.14
289738,4209.04
289740,5133.4
289743,1943.04
289748,3854.16
289760,2252.6
289775,6487.7
289814,0.0
289826,6841.28
289851,6594.1
289853,2932.12
289861,8552.24
289864,8576.7
289867,0.0
289887,0.0
289896,4951.58
289906,3703.88
289907,3970.02
289911,7101.92
289918,2428.7
289920,2084.14
289930,2566.28
289939,3044.32
289944,7718.94
289945,0.0
289946,4936.04
289959,2360.28
289963,7228.92
289972,7758.0
289986,9685.8
289990,9583.56
289991,2550.74
290010,0.0
290014,3153.62
290034,6596.84
290052,8341.24
290066,7330.74
290069,8318.72
290094,9815.92
290105,9715.0
290111,0.0
290145,6826.16
290149,3504.9
290161,8686.3
290166,8768.32
290167,5540.8
290168,2788.84
290193,9427.48
290211,7840.22
290224,0.0
290238,0.0
290253,5318.82
290264,0.0
290273,4856.38
290275,0.0
290278,4283.42
290285,4634.66
290289,5544.18
290291,0.0
290297,0.0
290306,5408.8
290310,5241.8
290328,3435.72
290329,6554.04
290343,0.0
290397,0.0
290399,8540.18
290410,2233.86
290416,6939.8
290417,6470.66
290440,6535.76
290449,5584.58
290451,3359.56
290454,7014.86
290468,7476.28
290484,7437.42
290534,1841.84
290536,3576.6
290543,0.0
290545,3751.82
290547,1451.86
290548,4532.76
290550,5945.56
290570,0.0
290590,6266.72
290598,2633.58
290603,0.0
290610,6498.42
290624,3279.4
290642,9422.16
290652,6548.34
290658,0.0
290663,9403.76
290691,9226.6
290695,10361.4
290724,4293.24
290727,6669.52
290738,6030.26
290747,5179.0
290750,7051.22
290756,3999.06
290759,2410.02
290762,7800.14
290766,9109.3
290804,4787.16
290805,2160.54
290812,5125.42
290816,2037.0
290829,0.0
290844,4195.56
290854,2192.48
290867,7833.26
290876,0.0
290882,4703.82
290885,2558.24
290896,4891.28
290899,8273.72
290908,6900.2
290911,2768.6
290916,12676.8
290924,8115.5
290925,0.0
290954,6467.76
290956,4021.84
290974,0.0
290985,6292.16
290988,2706.54
290992,7712.96
290994,3238.58
290997,10305.12
290998,5290.14
291004,3370.46
291008,3254.78
291012,0.0
291013,3654.0
291014,0.0
291020,4988.06
291021,3115.58
291031,7650.88
291034,2290.6
291036,7261.26
291039,12351.82
291041,5983.7
291048,6579.2
291059,8363.46
291061,3963.26
291069,8264.84
291072,8797.24
291074,0.0
291108,5247.74
291128,2138.74
291129,2576.82
291153,2460.14
291157,9668.74
291160,8563.06
291162,3856.4
291166,5661.22
291176,7483.62
291186,6425.04
291209,6151.68
291235,8931.58
291238,2796.24
291241,9375.58
291260,8788.92
291264,1838.2
291270,4244.96
291271,7601.96
291273,1866.62
291291,2623.16
291296,8139.46
291305,4865.32
291317,2621.78
291337,7200.38
291342,6422.38
291345,5505.4
291367,9842.28
291385,2122.98
291397,2332.68
291439,4603.14
291447,1499.74
291456,2445.94
291471,7824.76
291491,0.0
291497,0.0
291502,8489.6
291505,7171.42
291508,7617.38
291510,7572.24
291515,0.0
291518,5603.52
291530,5708.92
291535,14421.8
291544,0.0
291546,0.0
291556,0.0
291560,2405.46
291564,2412.06
291570,3450.46
291572,4492.14
291580,0.0
291581,0.0
291589,7999.8
291590,0.0
291591,2969.6
291602,2808.84
291615,2331.4
291621,16128.52
291623,7689.72
291631,0.0
291635,4342.16
291638,7511.58
291642,7571.28
291674,9209.72
291684,2128.36
291694,3305.0
291705,2418.06
291709,0.0
291711,9483.1
291715,0.0
291744,0.0
291759,7509.68
291762,1846.6
291772,1848.14
291776,5314.18
291796,4173.46
291798,0.0
291799,3110.02
291830,0.0
291845,7061.52
291871,0.0
291872,8050.96
291873,2183.62
291875,5609.6
291888,5006.78
291893,4257.22
291900,0.0
291908,8535.0
291912,6220.68
291939,2340.42
291942,0.0
291955,8676.94
291973,5069.16
291979,7717.06
291989,9319.18
291997,2096.02
292005,0.0
292026,3067.26
292031,3990.96
292039,2296.88
292042,0.0
292044,9908.04
292049,2175.54
292060,1946.62
292062,4641.4
292067,3798.44
292083,0.0
292090,7216.92
292095,7874.66
292098,0.0
292135,4158.9
292142,4187.7
292155,5759.98
292163,3063.14
292165,6536.06
292170,0.0
292201,3294.52
292202,3719.18
292210,5015.28
292217,9258.74
292259,8173.02
292270,7117.48
292273,7543.38
292276,0.0
292279,5018.6
292283,15955.28
292284,0.0
292292,1870.3
292306,2688.94
292311,4712.02
292315,1835.02
292344,0.0
292345,7655.0
292366,3848.92
292387,3913.44
292389,0.0
292392,8573.32
292400,3224.02
292414,0.0
292418,8057.68
292423,2233.06
292432,2364.72
292439,2688.8
292446,4912.88
292448,7055.54
292456,5866.42
292466,2086.08
292473,4903.8
292488,8304.7
292494,4166.42
292501,7532.58
292511,0.0
292513,2298.28
292520,6400.24
292528,5813.6
292534,2431.36
292537,6172.32
292547,6460.16
292561,0.0
292574,3680.54
292575,12084.02
292595,6602.46
292605,8701.28
292611,6858.96
292629,3854.84
292634,5728.62
292635,2398.12
292658,6397.26
292676,2342.92
292680,2212.04
292686,10083.5
292689,10497.26
292702,9880.78
292705,7917.3
292709,4688.84
292719,3229.68
292726,1443.88
292740,3604.6
292744,0.0
292748,2381.86
292751,0.0
292766,0.0
292788,0.0
292803,6939.46
292824,2424.7
292831,780.38
292846,9692.14
292860,8666.32
292870,5335.5
292871,8524.32
292887,9151.7
292903,3156.52
292941,3661.32
292952,5266.4
292962,2689.52
292964,2924.98
292967,6861.52
292969,3658.32
292981,3091.04
292997,2846.86
293028,8971.72
293053,3578.64
293069,0.0
293079,4733.28
293085,9916.76
293090,2237.46
293103,0.0
293118,0.0
293132,6372.46
293153,2916.64
293160,9869.58
293164,2325.22
293167,7033.26
293176,2320.48
293182,8607.86
293188,5612.34
293198,7414.06
293208,2835.68
293226,4982.36
293233,0.0
293242,4822.88
293255,0.0
293257,9438.12
293264,4381.12
293288,1472.52
293290,1866.62
293297,0.0
293306,2448.62
293323,7796.92
293334,3831.66
293341,7409.92
293358,5519.6
293366,2910.38
293378,4955.78
293399,6618.4
293402,3523.08
293410,0.0
293412,9749.2
293427,3744.92
293437,3205.26
293440,8081.32
293444,2095.04
293445,0.0
293455,3639.5
293464,7059.14
293469,0.0
293474,9529.5
293475,8010.64
293482,6965.84
293489,0.0
293490,4353.16
293503,1942.78
293511,6457.04
293523,3701.84
293538,0.0
293540,5651.5
293558,6294.72
293568,4579.98
293570,0.0
293578,5705.56
293581,4214.84
293586,7443.6
293613,3958.32
293623,2762.0
293638,5272.86
293653,5050.78
293660,0.0
293677,4169.18
293707,6885.1
293711,0.0
293733,9571.36
293740,5255.2
293745,6130.82
293749,4224.9
293751,9466.6
293752,6542.1
293761,7520.1
293775,6637.72
293778,4725.68
293798,5548.54
293800,3049.12
293807,3512.82
293809,6468.5
293820,0.0
293826,6435.46
293838,6665.4
293856,5853.34
293858,1874.84
293868,2298.08
293869,0.0
293874,2282.34
293884,8234.8
293905,9394.26
293906,2794.64
293916,2332.48
293929,5642.96
293935,9367.5
293937,0.0
293950,2846.14
293951,0.0
293959,1957.16
293967,5827.24
293975,3192.26
293981,2879.64
294000,2473.72
294010,6333.08
294022,4570.8
294023,5543.46
294032,5410.3
294039,5565.68
294054,0.0
294055,2343.46
294056,8384.8
294057,7502.62
294060,7774.06
294067,6788.46
294071,2177.08
294072,7193.62
294079,0.0
294093,2952.54
294108,6919.0
294109,2330.9
294110,4169.64
294112,0.0
294113,3783.18
294127,1842.2
294145,4224.08
294173,2562.8
294183,7275.34
294184,4824.02
294187,1940.42
294191,3868.4
294192,0.0
294195,4529.18
294199,5985.22
294204,8089.16
294209,3350.42
294218,7654.14
294225,8239.96
294227,9650.28
294237,9361.2
294241,2825.58
294245,7225.8
294246,2139.46
294249,9098.7
294264,4537.78
294266,0.0
294272,9903.94
294276,5220.12
294280,4166.6
294288,4738.54
294289,5156.96
294293,1919.28
294304,17249.92
294307,4123.02
294308,3274.2
294311,2145.54
294328,2454.08
294338,9990.86
294352,0.0
294365,2465.84
294372,4753.86
294380,0.0
294400,5977.32
294401,2770.92
294417,9736.68
294423,8131.06
294427,3761.1
294432,2146.92
294447,4985.56
294451,6883.04
294456,2822.6
294470,9787.42
294471,0.0
294474,2507.88
294481,9705.12
294483,4972.12
294485,5106.78
294492,5177.98
294500,2026.92
294502,4594.2
294508,7862.34
294512,6228.68
294515,5576.76
294530,9234.16
294531,0.0
294541,5990.38
294549,5774.22
294556,7200.42
294568,3520.6
294575,0.0
294580,4883.66
294584,2409.58
294585,9782.42
294591,8645.5
294599,7673.02
294621,0.0
294624,1869.26
294630,9297.62
294637,6915.68
294647,2348.54
294676,3761.94
294684,7210.94
294698,9187.56
294705,7835.58
294715,8456.74
294718,3409.94
294722,0.0
294731,6135.62
294744,7734.04
294746,4633.44
294761,6009.02
294763,6234.26
294769,1500.26
294772,2932.82
294778,2772.72
294781,7650.72
294787,5904.08
294818,8233.82
294829,2229.22
294832,4275.28
294849,6981.7
294852,3831.44
294855,5311.48
294863,0.0
294875,9873.18
294882,8154.7
294883,6035.46
294885,8175.68
294905,0.0
294917,0.0
294921,0.0
294923,4820.2
294946,3223.28
294949,3946.56
294956,2162.14
294985,2384.78
294992,8199.48
295005,9190.76
295007,0.0
295013,2233.48
295015,2154.06
295024,9058.44
295026,8688.48
295036,2730.2
295045,7357.92
295054,6156.86
295056,0.0
295060,8083.82
295081,0.0
295097,0.0
295101,7374.14
295113,8860.3
295117,9937.38
295118,8979.48
295125,5924.06
295145,2162.62
295154,7370.06
295176,7342.06
295183,9577.92
295192,6391.52
295211,3779.22
295225,0.0
295233,0.0
295239,0.0
295251,9181.18
295261,7670.82
295262,5265.38
295273,3274.4
295279,0.0
295283,2318.26
295284,5458.28
295292,3222.82
295304,0.0
295333,4798.08
295335,0.0
295336,4114.36
295337,2935.6
295339,7379.52
295354,6565.74
295357,9576.78
295365,2300.74
295378,0.0
295389,7474.52
295405,3217.42
295440,0.0
295451,7828.02
295474,7087.06
295487,3889.18
295494,6689.64
295509,0.0
295512,5187.74
295517,4138.3
295531,7744.06
295533,2066.8
295577,2478.16
295583,5609.68
295586,5364.56
295587,4683.88
295604,7057.0
295606,0.0
295615,7561.12
295637,2238.3
295656,7126.4
295668,7992.18
295673,5736.32
295697,8682.96
295705,2375.74
295709,7681.9
295721,7884.96
295733,4448.78
295735,5869.54
295756,1899.6
295773,0.0
295787,2054.18
295788,5073.22
295826,4903.34
295830,2356.72
295836,4144.6
295844,5287.1
295847,4629.46
295854,9704.26
295858,7485.66
295869,7166.28
295872,2836.3
295885,2247.2
295886,9388.22
295891,2362.04
295909,3215.1
295920,0.0
295922,2643.78
295939,6294.62
295948,9789.7
295984,6812.44
295986,8181.44
295991,0.0
295992,0.0
295998,1865.2
296010,0.0
296026,6908.64
296030,4280.5
296059,2969.26
296062,7756.94
296067,3523.3
296092,4909.3
296097,6025.4
296108,5228.06
296112,5716.04
296132,8274.08
296142,8220.54
296154,8910.82
296155,2043.72
296165,2688.12
296169,0.0
296179,4600.56
296184,2460.9
296209,0.0
296213,2840.82
296214,3027.86
296225,7925.34
296228,1860.32
296247,8488.66
296255,7380.34
296270,6469.46
296271,8978.5
296275,2301.68
296280,2238.24
296285,8273.82
296287,8141.82
296291,2836.06
296315,2225.06
296327,1938.28
296354,8008.84
296356,4295.86
296361,0.0
296389,3373.38
296390,2059.9
296401,1843.48
296405,6279.14
296421,8697.44
296422,3774.66
296477,7895.38
296487,3101.08
296491,0.0
296496,4937.02
296502,8601.94
296503,5421.72
296507,8434.18
296520,2372.7
296526,0.0
296527,1504.28
296577,3218.9
296597,5550.88
296632,7159.98
296635,2191.62
296638,0.0
296656,2419.2
296668,3759.66
296675,2190.72
296677,6485.08
296683,3222.9
296708,2443.32
296711,2020.92
296713,2535.14
296723,4728.42
296747,0.0
296766,5219.96
296785,7945.1
296786,8463.64
296809,2491.88
296819,2935.98
296823,12947.94
296829,4623.96
296837,0.0
296845,10706.68
296848,5550.68
296858,8318.88
296887,0.0
296896,0.0
296920,8274.84
296932,0.0
296965,6752.98
296978,0.0
296981,5018.32
296986,3646.28
296992,0.0
296997,4226.86
297000,0.0
297004,4766.04
297006,0.0
297018,0.0
297040,0.0
297046,8584.94
297065,6158.22
297086,0.0
297092,7372.86
297093,7790.08
297094,4436.18
297107,3308.74
297112,8022.12
297123,9536.58
297129,6973.06
297131,0.0
297132,0.0
297143,5702.28
297154,4796.72
297157,5096.6
297158,2322.82
297163,8444.24
297165,5954.38
297175,0.0
297188,5232.54
297194,9837.6
297196,9979.08
297208,3256.62
297217,5302.7
297229,7868.56
297244,9360.36
297246,9284.18
297259,0.0
297262,4246.82
297280,9454.32
297281,0.0
297282,5721.12
297292,7096.16
297293,0.0
297296,6815.98
297297,2715.8
297299,2445.12
297312,1438.02
297394,6595.64
297397,5995.42
297399,5806.32
297416,9200.76
297446,0.0
297450,7393.26
297454,7449.04
297462,3940.64
297471,3991.58
297472,6745.7
297480,0.0
297485,1389.76
297492,2582.08
297496,5912.42
297503,7385.32
297505,2817.52
297510,3546.1
297513,0.0
297521,7585.38
297534,2370.0
297548,4013.6
297549,6563.56
297565,5236.66
297570,0.0
297582,3378.08
297586,2158.56
297587,2368.92
297598,2209.02
297608,6780.82
297620,2512.56
297628,0.0
297631,8759.88
297638,2286.24
297640,9932.74
297658,2718.98
297659,9751.36
297673,2286.56
297676,8283.48
297685,0.0
297707,6832.68
297713,4114.64
297721,2999.4
297739,4912.94
297758,7665.48
297759,2352.82
297763,7208.36
297781,9974.04
297783,8153.8
297793,3582.92
297794,1861.42
297799,3279.12
297825,4644.28
297829,9476.3
297840,1508.06
297854,5284.58
297872,5510.26
297873,2838.66
297887,9161.68
297893,0.0
297909,5904.46
297917,5088.46
297946,3211.88
297953,7453.98
297961,4537.2
298018,0.0
298028,9741.32
298029,3119.54
298049,9599.3
298058,8666.68
298064,2256.1
298072,0.0
298078,3665.54
298091,10121.48
298095,7565.54
298110,2011.44
298120,0.0
298124,8091.52
298148,4111.78
298153,9185.78
298166,4284.0
298168,0.0
298171,2895.66
298192,9336.98
298193,0.0
298203,7971.4
298209,8366.8
298213,0.0
298215,0.0
298237,2487.52
298241,0.0
298300,4746.44
298310,5408.16
298326,5679.38
298327,0.0
298333,4514.32
298362,7886.68
298370,6191.46
298371,7363.34
298387,1950.92
298389,7896.6
298391,0.0
298395,4961.04
298405,7112.58
298411,6448.62
298432,7200.26
298444,5572.46
298456,0.0
298473,8414.8
298475,4577.02
298491,3967.64
298501,8427.4
298510,2072.02
298530,4078.18
298537,2176.3
298561,6445.66
298586,0.0
298593,0.0
298596,2139.1
298600,0.0
298604,7309.8
298627,1548.68
298639,8999.9
298642,3031.28
298652,2019.84
298659,3730.46
298661,4029.22
298672,4230.54
298677,5926.26
298679,3883.52
298695,6627.04
298700,2299.62
298706,5069.92
298707,7403.26
298717,4501.74
298728,4766.44
298736,0.0
298741,4879.42
298763,0.0
298765,3808.16
298771,1892.84
298780,4559.1
298783,8425.56
298787,7370.92
298797,0.0
298802,4258.12
298806,6252.18
298815,7762.56
298829,8693.76
298852,2381.26
298856,5052.22
298869,4368.78
298874,0.0
298877,2002.6
298902,4692.46
298938,5554.7
298943,7470.24
298944,2354.98
298948,2421.72
298956,3217.1
298957,2404.74
298960,5141.32
298989,0.0
299013,9150.44
299039,0.0
299046,7848.26
299047,4186.22
299064,2840.56
299073,0.0
299076,0.0
299077,2247.3
299078,7878.52
299095,0.0
299110,4030.98
299112,1487.74
299137,0.0
299138,4066.86
299145,5778.32
299151,0.0
299152,5611.66
299160,0.0
299166,3409.24
299168,2118.58
299177,0.0
299184,3710.42
299188,0.0
299193,6362.22
299194,2366.74
299202,7225.88
299206,8747.12
299209,8348.2
299213,9638.14
299215,9757.86
299220,6056.56
299242,9521.18
299243,0.0
299246,0.0
299253,0.0
299258,1465.38
299284,9710.54
299293,9122.8
299301,5809.56
299307,6863.64
299317,0.0
299318,6628.96
299320,1922.96
299323,9057.58
299338,0.0
299354,7026.0
299371,4075.16
299401,4054.66
299402,5867.64
299417,5399.26
299438,5696.18
299439,0.0
299444,0.0
299445,7280.3
299456,9705.0
299458,7778.38
299488,2404.56
299520,6718.82
299522,0.0
299549,0.0
299563,2816.7
299568,7455.38
299591,4882.32
299599,7013.72
299630,6370.7
299633,9157.36
299664,4599.7
299671,0.0
299673,3000.98
299685,4293.4
299708,0.0
299710,5985.48
299724,2229.58
299738,5313.74
299745,3324.62
299753,1947.28
299760,3501.7
299783,2284.9
